SitRecID, site_area ,terr,fresh,marine, pa_area ,oecm_area,paoecm_area,pa_perc,paoecm_perc,pa_category,paoecm_category
1950,453.984,Y,N,N,444.079,0,444.079,97.82,97.81820505,partial,partial
1951,137.266,Y,N,Y,122.6688,0,122.6688,89.37,89.365757,partial,partial
1952,3.248,Y,Y,N,0.4123,0,0.4123,12.69,12.69396552,partial,partial
1953,214.235,Y,Y,N,10.6637,0,10.6637,4.98,4.977571359,partial,partial
1954,4.251,Y,Y,N,3.6041,0,3.6041,84.79,84.78240414,partial,partial
1955,125.426,Y,N,N,119.6493,0,119.6493,95.39,95.3943361,partial,partial
1956,736.806,Y,Y,N,81.0558,0,81.0558,11,11.00096905,partial,partial
1957,590.668,Y,N,N,516.596,0,516.596,87.46,87.45962199,partial,partial
1958,653.112,Y,N,N,426.4284,0,426.4284,65.29,65.29177231,partial,partial
1959,326.464,Y,N,N,69.4084,0,69.4084,21.26,21.26065967,partial,partial
1960,175.591,Y,N,N,52.4559,0,52.4559,29.87,29.87391153,partial,partial
1961,33.062,Y,Y,N,4.7176,0,4.7176,14.27,14.26894925,partial,partial
1962,804.673,Y,Y,N,793.2849,0,793.2849,98.58,98.5847543,complete,complete
1963,426.223,Y,Y,N,357.6736,0,357.6736,83.92,83.91701058,partial,partial
1964,1.455,Y,Y,N,0.9742,0,0.9742,66.97,66.95532646,partial,partial
1965,25.161,Y,N,N,0,0,0,0,0,none,none
1966,181.99,Y,N,N,35.1885,0,35.1885,19.34,19.33540304,partial,partial
1967,7.041,Y,Y,N,4.3645,0,4.3645,61.99,61.98693367,partial,partial
1969,"1,400.16",Y,N,Y,"1,399.79",0,1399.79,99.97,99.97357445,complete,complete
1970,13.912,Y,N,Y,13.3537,0,13.3537,95.98,95.98691777,partial,partial
1971,1.623,Y,N,N,1.5622,0,1.5622,96.25,96.25385089,partial,partial
1972,25.45,Y,N,N,3.0382,0,3.0382,11.94,11.93791749,partial,partial
1973,69.538,Y,N,N,52.888,0,52.888,76.06,76.05625701,partial,partial
1974,27.486,Y,N,N,27.0071,0,27.0071,98.26,98.25765844,complete,complete
1975,1.413,Y,N,Y,1.4033,0,1.4033,99.33,99.31351734,complete,complete
1976,33.384,Y,N,N,23.3761,0,23.3761,70.02,70.02186676,partial,partial
1977,2.737,Y,N,N,2.5551,0,2.5551,93.37,93.35403727,partial,partial
1978,45.063,Y,N,N,42.3038,0,42.3038,93.88,93.87701662,partial,partial
1979,81.499,Y,N,N,69.7359,0,69.7359,85.57,85.56657137,partial,partial
1980,14.428,Y,N,Y,13.1273,0,13.1273,90.99,90.98489049,partial,partial
1981,92.408,Y,N,N,58.5278,0,58.5278,63.34,63.33629123,partial,partial
1982,147.063,Y,N,N,128.0483,0,128.0483,87.07,87.0703712,partial,partial
1983,41.47,Y,N,N,12.0135,0,12.0135,28.97,28.96913431,partial,partial
1984,3.215,Y,N,Y,3.1177,0,3.1177,96.96,96.97356143,partial,partial
1985,22.827,Y,N,N,0.3151,0,0.3151,1.38,1.38038288,none,none
1986,86.79,Y,N,N,63.2028,0,63.2028,72.82,72.82267542,partial,partial
1987,133.472,Y,N,N,113.3195,0,113.3195,84.9,84.90132762,partial,partial
1988,105.772,Y,N,Y,95.1464,0,95.1464,89.95,89.9542412,partial,partial
1989,4.555,Y,N,Y,4.5315,0,4.5315,99.48,99.48408342,complete,complete
1990,26.961,Y,N,Y,26.663,0,26.663,98.89,98.89469975,complete,complete
1991,3.718,Y,N,Y,3.2232,0,3.2232,86.69,86.69176977,partial,partial
1992,10.161,Y,N,N,0,0,0,0,0,none,none
1993,12.799,Y,N,N,12.7994,0,12.7994,100,100.0031252,complete,complete
1994,12.184,Y,N,Y,12.1472,0,12.1472,99.7,99.69796454,complete,complete
1995,7.886,Y,N,Y,7.825,0,7.825,99.23,99.2264773,complete,complete
1997,1.892,Y,N,Y,1.867,0,1.867,98.69,98.67864693,complete,complete
1999,9.662,Y,N,N,7.6029,0,7.6029,78.68,78.68867729,partial,partial
2000,34.484,Y,N,N,34.2372,0,34.2372,99.28,99.28430576,complete,complete
2002,24.147,Y,N,N,22.4508,0,22.4508,92.97,92.97552491,partial,partial
2003,18.503,Y,N,N,15.5864,0,15.5864,84.24,84.23715073,partial,partial
2004,59.504,Y,N,N,53.9856,0,53.9856,90.73,90.72600161,partial,partial
2005,55.775,Y,N,N,53.9987,0,53.9987,96.81,96.8152398,partial,partial
2006,12.865,Y,N,N,0,0,0,0,0,none,none
2007,7.493,Y,N,Y,1.1234,0,1.1234,14.99,14.99265982,partial,partial
2008,35.029,Y,N,N,34.8057,0,34.8057,99.36,99.36252819,complete,complete
2009,84.515,Y,N,N,83.5621,0,83.5621,98.87,98.87250784,complete,complete
2010,8.676,Y,N,N,6.0935,0,6.0935,70.23,70.23397879,partial,partial
2011,35.532,Y,N,N,35.4767,0,35.4767,99.84,99.84436564,complete,complete
2012,1.633,Y,N,Y,1.6026,0,1.6026,98.16,98.13839559,complete,complete
2013,7.083,Y,N,Y,6.6626,0,6.6626,94.06,94.06466187,partial,partial
2014,5.261,Y,N,Y,5.2597,0,5.2597,99.98,99.97528987,complete,complete
2015,7.505,Y,N,N,6.5999,0,6.5999,87.95,87.94003997,partial,partial
2016,48.214,Y,N,N,44.0143,0,44.0143,91.29,91.28945949,partial,partial
2017,313.172,Y,N,N,218.9279,0,218.9279,69.91,69.90660085,partial,partial
2020,43.495,Y,N,N,43.4955,0,43.4955,100,100.0011496,complete,complete
2021,5.254,Y,N,N,5.2538,0,5.2538,100,99.99619338,complete,complete
2022,20.537,Y,N,N,20.537,0,20.537,100,100,complete,complete
2023,12.879,Y,N,N,11.0811,0,11.0811,86.04,86.04006522,partial,partial
2024,24.444,Y,N,N,24.0194,0,24.0194,98.26,98.26296842,complete,complete
2025,2.062,Y,N,Y,2.0617,0,2.0617,99.98,99.98545102,complete,complete
2026,229.598,Y,N,Y,228.78,0,228.78,99.64,99.64372512,complete,complete
2027,6.603,Y,N,Y,6.4737,0,6.4737,98.04,98.04179918,complete,complete
2028,18.522,Y,N,N,0.0956,0,0.0956,0.52,0.516142965,none,none
2030,16.796,Y,N,N,1.3082,0,1.3082,7.79,7.788759228,partial,partial
2031,14.895,Y,N,Y,10.3519,0,10.3519,69.5,69.49916079,partial,partial
2032,12.867,Y,N,Y,3.3751,0,3.3751,26.23,26.2306676,partial,partial
2033,0.455,Y,N,Y,0.3743,0,0.3743,82.18,82.26373626,partial,partial
2034,65.607,Y,N,N,53.9866,0,53.9866,82.29,82.28786562,partial,partial
2035,89.453,Y,Y,N,86.1231,0,86.1231,96.28,96.2774865,partial,partial
2036,"3,712.50",Y,N,N,269.9877,0,269.9877,7.27,7.27239596,partial,partial
2037,38.103,Y,Y,N,0,0,0,0,0,none,none
2038,37.857,Y,Y,N,9.9589,0,9.9589,26.31,26.30662757,partial,partial
2039,20.041,Y,N,N,2.9986,0,2.9986,14.96,14.96232723,partial,partial
2040,3.938,Y,N,Y,0,0,0,0,0,none,none
2041,44.461,Y,N,Y,14.15,0,14.15,31.83,31.82564495,partial,partial
2042,37.017,Y,N,Y,2.0855,0,2.0855,5.63,5.633897939,partial,partial
2043,"2,273.64",Y,N,Y,769.9069,0,769.9069,33.86,33.8623045,partial,partial
2044,346.36,Y,N,N,344.0395,0,344.0395,99.33,99.33003234,complete,complete
2046,946.361,Y,N,Y,867.2525,0,867.2525,91.64,91.64076922,partial,partial
2047,201.689,Y,N,Y,75.7009,0,75.7009,37.53,37.53347976,partial,partial
2048,33.566,Y,N,Y,31.7726,0,31.7726,94.66,94.65709349,partial,partial
2049,74.811,Y,N,Y,59.2156,0,59.2156,79.15,79.15360041,partial,partial
2050,245.7,Y,N,Y,232.6916,0,232.6916,94.71,94.70557591,partial,partial
2051,330.484,Y,N,Y,285.4922,0,285.4922,86.39,86.38608828,partial,partial
2052,334.695,Y,Y,N,316.4507,0,316.4507,94.55,94.54897743,partial,partial
2054,374.218,Y,Y,N,17.9866,0,17.9866,4.81,4.806449716,partial,partial
2055,579.388,Y,Y,N,360.3324,0,360.3324,62.19,62.19189904,partial,partial
2056,35.403,Y,Y,N,0,0,0,0,0,none,none
2057,60.75,Y,Y,N,0.0499,0,0.0499,0.08,0.082139918,none,none
2058,809.18,Y,N,Y,413.9864,0,413.9864,51.16,51.16122494,partial,partial
2059,241.918,Y,N,Y,229.2469,0,229.2469,94.76,94.76223348,partial,partial
2060,9.876,Y,Y,N,9.1127,0,9.1127,92.27,92.27116241,partial,partial
2061,70.126,Y,N,Y,59.1353,0,59.1353,84.33,84.32721102,partial,partial
2062,41.637,Y,N,Y,0.6542,0,0.6542,1.57,1.571198693,none,none
2063,19.347,Y,Y,N,0,0,0,0,0,none,none
2064,84.637,Y,N,Y,0,0,0,0,0,none,none
2065,142.618,Y,Y,N,121.5292,0,121.5292,85.21,85.21308671,partial,partial
2066,329.818,Y,N,Y,264.979,0,264.979,80.34,80.34097593,partial,partial
2067,54.966,Y,Y,N,17.786,0,17.786,32.36,32.35818506,partial,partial
2068,"1,583.53",Y,N,Y,841.2732,0,841.2732,53.13,53.12644535,partial,partial
2069,353.103,Y,Y,N,330.6647,0,330.6647,93.65,93.64539525,partial,partial
2070,570.848,Y,Y,N,83.5272,0,83.5272,14.63,14.63212624,partial,partial
2071,488.28,Y,Y,N,0,0,0,0,0,none,none
2072,9,Y,N,Y,0,0,0,0,0,none,none
2073,231.008,Y,Y,N,123.9591,0,123.9591,53.66,53.66008969,partial,partial
2074,323.163,Y,Y,N,24.393,0,24.393,7.55,7.548203229,partial,partial
2075,42.726,Y,Y,N,1.6561,0,1.6561,3.88,3.876094182,partial,partial
2076,44.182,Y,N,Y,6.8515,0,6.8515,15.51,15.50744647,partial,partial
2077,23.815,Y,Y,N,0,0,0,0,0,none,none
2078,59.963,Y,Y,N,37.5244,0,37.5244,62.58,62.57925721,partial,partial
2079,11.58,Y,N,N,8.8493,0,8.8493,76.42,76.41882556,partial,partial
2080,412.811,Y,Y,N,86.0615,0,86.0615,20.85,20.84767606,partial,partial
2081,192.261,Y,Y,N,0,0,0,0,0,none,none
2082,398.689,Y,Y,N,283.1055,0,283.1055,71.01,71.00910735,partial,partial
2083,6.353,Y,Y,N,4.8658,0,4.8658,76.59,76.59058712,partial,partial
2084,43.077,Y,N,Y,0,0,0,0,0,none,none
2085,10.317,Y,N,N,8.5873,0,8.5873,83.24,83.23446738,partial,partial
2086,186.721,Y,Y,N,1.7921,0,1.7921,0.96,0.959774209,none,none
2087,109.059,Y,Y,N,42.9597,0,42.9597,39.39,39.39124694,partial,partial
2088,39.857,Y,Y,N,27.9304,0,27.9304,70.08,70.07652357,partial,partial
2089,177.581,Y,Y,N,79.0272,0,79.0272,44.5,44.50205822,partial,partial
2090,167.258,Y,N,Y,79.7292,0,79.7292,47.67,47.66839254,partial,partial
2091,2.505,Y,N,Y,0,0,0,0,0,none,none
2092,49.129,Y,Y,N,0,0,0,0,0,none,none
2093,79.198,Y,Y,N,0,0,0,0,0,none,none
2094,123.645,Y,Y,N,9.1282,0,9.1282,7.38,7.382587246,partial,partial
2095,41.752,Y,N,Y,27.3414,0,27.3414,65.48,65.48524622,partial,partial
2096,607.152,Y,Y,N,20.8691,0,20.8691,3.44,3.437211769,partial,partial
2097,24.175,Y,Y,N,0.0245,0,0.0245,0.1,0.101344364,none,none
2098,1.372,Y,N,N,0.1826,0,0.1826,13.3,13.3090379,partial,partial
2099,1.969,Y,Y,N,0,0,0,0,0,none,none
2100,0.207,Y,Y,N,0,0,0,0,0,none,none
2101,59.515,Y,Y,N,0,0,0,0,0,none,none
2102,9.584,Y,Y,N,0,0,0,0,0,none,none
2103,23.846,Y,Y,N,0,0,0,0,0,none,none
2104,240.593,Y,N,Y,35.2881,0,35.2881,14.67,14.66713495,partial,partial
2105,2.47,Y,Y,N,0,0,0,0,0,none,none
2106,83.848,Y,Y,N,8.9821,0,8.9821,10.71,10.71236046,partial,partial
2107,12.921,Y,Y,N,0.0499,0,0.0499,0.39,0.386193019,none,none
2108,49.561,Y,Y,N,0,0,0,0,0,none,none
2109,47.538,Y,Y,N,20.7577,0,20.7577,43.67,43.66548866,partial,partial
2110,224.767,Y,Y,N,7.9454,0,7.9454,3.53,3.534949526,partial,partial
2111,331.653,Y,Y,N,3.0796,0,3.0796,0.93,0.928560875,none,none
2112,24.169,Y,Y,N,0,0,0,0,0,none,none
2113,8.135,Y,Y,N,0,0,0,0,0,none,none
2114,64.691,Y,Y,N,5.8259,0,5.8259,9.01,9.005734955,partial,partial
2115,757.157,Y,N,N,276.9487,0,276.9487,36.58,36.57744695,partial,partial
2116,"1,996.75",Y,N,N,15.0418,0,15.0418,0.75,0.753314135,none,none
2117,370.055,Y,Y,N,0,0,0,0,0,none,none
2118,"1,202.58",Y,Y,N,0.4122,0,0.4122,0.03,0.034276306,none,none
2119,119.098,Y,Y,N,10.5509,0,10.5509,8.86,8.859006868,partial,partial
2120,24.311,Y,Y,N,0,0,0,0,0,none,none
2121,29.655,Y,Y,N,0.8156,0,0.8156,2.75,2.75029506,partial,partial
2122,29.61,Y,Y,N,22.9432,0,22.9432,77.48,77.48463357,partial,partial
2123,"2,274.23",Y,Y,N,29.6027,0,29.6027,1.3,1.301658144,none,none
2124,754.054,Y,Y,N,0,0,0,0,0,none,none
2125,22.785,Y,N,N,6.0704,0,6.0704,26.64,26.64208909,partial,partial
2126,5.272,Y,Y,N,3.6801,0,3.6801,69.8,69.80462822,partial,partial
2127,7.368,Y,N,N,0.0836,0,0.0836,1.13,1.134636265,none,none
2128,179.915,Y,Y,N,35.3422,0,35.3422,19.64,19.64383181,partial,partial
2129,54.444,Y,Y,N,9.0589,0,9.0589,16.64,16.63893175,partial,partial
2130,50.021,Y,N,Y,0,0,0,0,0,none,none
2131,11.415,Y,Y,N,0,0,0,0,0,none,none
2132,91.547,Y,Y,N,3.3557,0,3.3557,3.67,3.665548844,partial,partial
2133,3.25,Y,Y,N,0,0,0,0,0,none,none
2134,2.219,Y,N,Y,0,0,0,0,0,none,none
2135,69.879,Y,N,N,33.4393,0,33.4393,47.85,47.85314615,partial,partial
2136,101.444,Y,Y,N,87.1926,0,87.1926,85.95,85.9514609,partial,partial
2137,157.152,Y,N,N,127.9549,0,127.9549,81.42,81.42110823,partial,partial
2138,214.823,Y,N,N,193.4471,0,193.4471,90.05,90.04952915,partial,partial
2139,218.896,Y,N,N,97.3182,0,97.3182,44.46,44.45864703,partial,partial
2140,84.961,Y,N,N,59.5026,0,59.5026,70.04,70.03519262,partial,partial
2141,40.389,Y,Y,N,34.5229,0,34.5229,85.48,85.47599594,partial,partial
2142,102.25,Y,Y,N,93.5308,0,93.5308,91.47,91.47266504,partial,partial
2143,93.841,Y,Y,N,81.2515,0,81.2515,86.58,86.58422225,partial,partial
2144,885.08,Y,N,N,861.1749,0,861.1749,97.3,97.29910291,partial,partial
2145,180.247,Y,Y,N,172.0141,0,172.0141,95.43,95.43243438,partial,partial
2146,530.904,Y,N,N,517.381,0,517.381,97.45,97.45283516,partial,partial
2147,253.901,Y,N,N,248.8477,0,248.8477,98.01,98.00973608,complete,complete
2148,64.797,Y,Y,N,64.7968,0,64.7968,100,99.99969134,complete,complete
2149,242.938,Y,Y,N,237.8398,0,237.8398,97.9,97.90143987,partial,partial
2150,26.242,Y,Y,N,25.9657,0,25.9657,98.95,98.94710769,complete,complete
2151,221.639,Y,Y,N,219.3836,0,219.3836,98.98,98.98239931,complete,complete
2152,298.997,Y,N,N,216.9829,0,216.9829,72.57,72.5702599,partial,partial
2153,631.176,Y,N,N,601.3948,0,601.3948,95.28,95.28163302,partial,partial
2154,215.932,Y,N,N,200.453,0,200.453,92.83,92.83153956,partial,partial
2155,195.953,Y,N,N,195.9279,0,195.9279,99.99,99.98719081,complete,complete
2156,164.922,Y,N,N,160.8006,0,160.8006,97.5,97.50100047,partial,partial
2157,331.403,Y,N,Y,318.0065,0,318.0065,95.96,95.9576407,partial,partial
2158,8.06,Y,N,Y,8.0557,0,8.0557,99.95,99.94665012,complete,complete
2159,130.573,Y,Y,N,130.1931,0,130.1931,99.71,99.70905164,complete,complete
2160,161.316,Y,Y,N,157.7506,0,157.7506,97.79,97.78980386,partial,partial
2161,"1,282.60",Y,N,Y,61.9896,0,61.9896,4.83,4.833120225,partial,partial
2162,23.327,Y,N,N,23.3271,0,23.3271,100,100.0004287,complete,complete
2163,68.954,Y,N,N,68.4129,0,68.4129,99.21,99.21527395,complete,complete
2164,52.619,Y,Y,N,52.5946,0,52.5946,99.95,99.95362892,complete,complete
2165,97.813,Y,N,N,97.241,0,97.241,99.41,99.41521066,complete,complete
2166,367.273,Y,N,N,367.0855,0,367.0855,99.95,99.94894806,complete,complete
2167,21.281,Y,N,N,21.2734,0,21.2734,99.97,99.96428739,complete,complete
2168,43.22,Y,N,N,43.2197,0,43.2197,100,99.99930588,complete,complete
2169,178.149,Y,N,N,176.5837,0,176.5837,99.12,99.12135347,complete,complete
2170,45.502,Y,N,N,45.4454,0,45.4454,99.87,99.87560986,complete,complete
2171,32.588,Y,Y,N,31.7696,0,31.7696,97.49,97.48864613,partial,partial
2172,12.78,Y,Y,N,12.174,0,12.174,95.26,95.25821596,partial,partial
2173,137.988,Y,Y,N,137.3275,0,137.3275,99.52,99.52133519,complete,complete
2174,42.739,Y,Y,N,10.7711,0,10.7711,25.2,25.20204029,partial,partial
2175,61.652,Y,N,Y,29.9803,0,29.9803,48.63,48.62826834,partial,partial
2176,67.184,Y,N,Y,66.9105,0,66.9105,99.59,99.59290903,complete,complete
2177,8.203,Y,N,N,6.7974,0,6.7974,82.87,82.86480556,partial,partial
2178,24.357,Y,Y,N,24.229,0,24.229,99.48,99.47448372,complete,complete
2179,223.524,Y,N,Y,223.5207,0,223.5207,100,99.99852365,complete,complete
2180,70.866,Y,N,Y,68.2918,0,68.2918,96.37,96.36751051,partial,partial
2181,58.957,Y,N,N,58.9382,0,58.9382,99.97,99.96811235,complete,complete
2182,39.082,Y,N,N,39.0816,0,39.0816,100,99.99897651,complete,complete
2183,68.135,Y,Y,N,67.6847,0,67.6847,99.34,99.33910619,complete,complete
2184,131.684,Y,N,N,118.5041,0,118.5041,89.99,89.99126697,partial,partial
2185,220.508,Y,Y,N,220.508,0,220.508,100,100,complete,complete
2186,639.962,Y,N,N,598.3404,0,598.3404,93.5,93.49623884,partial,partial
2187,23.12,Y,N,Y,17.2334,0,17.2334,74.54,74.53892734,partial,partial
2188,375.202,Y,N,Y,370.9817,0,370.9817,98.88,98.87519256,complete,complete
2189,"2,352.51",Y,N,Y,609.9667,0,609.9667,25.93,25.92833612,partial,partial
2190,"1,642.30",Y,N,Y,863.7369,0,863.7369,52.59,52.59312549,partial,partial
2191,51.738,Y,N,Y,29.7496,0,29.7496,57.5,57.5004832,partial,partial
2192,9.684,Y,N,Y,9.4881,0,9.4881,97.98,97.97707559,partial,partial
2193,232.155,Y,N,Y,213.677,0,213.677,92.04,92.04066249,partial,partial
2194,510.082,Y,N,N,463.984,0,463.984,90.96,90.96262954,partial,partial
2195,637.526,Y,N,Y,590.9004,0,590.9004,92.69,92.68647867,partial,partial
2196,31.588,Y,N,Y,21.4289,0,21.4289,67.84,67.83873623,partial,partial
2197,45.114,Y,N,Y,45.1135,0,45.1135,100,99.9988917,complete,complete
2198,6.06,Y,N,Y,6.0037,0,6.0037,99.07,99.0709571,complete,complete
2199,99.886,Y,N,Y,90.2843,0,90.2843,90.39,90.38734157,partial,partial
2200,18.537,Y,N,Y,18.3223,0,18.3223,98.84,98.84177591,complete,complete
2201,410.32,Y,N,Y,192.0631,0,192.0631,46.81,46.80812537,partial,partial
2202,109.211,Y,N,Y,109.2113,0,109.2113,100,100.0002747,complete,complete
2203,90.4,Y,N,Y,87.2182,0,87.2182,96.48,96.48030973,partial,partial
2204,5.957,Y,N,Y,5.7802,0,5.7802,97.03,97.03206312,partial,partial
2205,30.982,Y,N,Y,22.7546,0,22.7546,73.44,73.44458072,partial,partial
2206,"2,883.25",Y,N,Y,"1,307.96",0,1307.96,45.36,45.36408567,partial,partial
2207,"1,708.14",Y,N,Y,268.4132,0,268.4132,15.71,15.71377053,partial,partial
2208,"2,944.89",Y,N,Y,"1,439.57",0,1439.57,48.88,48.88365949,partial,partial
2209,"1,886.31",Y,N,Y,896.4497,0,896.4497,47.52,47.52398598,partial,partial
2210,309.575,Y,N,Y,287.5141,0,287.5141,92.87,92.87381087,partial,partial
2211,45.044,Y,N,Y,41.9093,0,41.9093,93.04,93.04080455,partial,partial
2212,"2,601.56",Y,N,Y,"2,066.73",0,2066.73,79.44,79.44195021,partial,partial
2213,28.141,Y,N,Y,8.3759,0,8.3759,29.76,29.76404534,partial,partial
2214,147.894,Y,N,Y,42.9913,0,42.9913,29.07,29.06899536,partial,partial
2215,20.002,Y,N,Y,19.3281,0,19.3281,96.63,96.63083692,partial,partial
2216,939.944,Y,N,N,873.6252,0,873.6252,92.94,92.94438818,partial,partial
2217,366.088,Y,Y,N,366.0879,0,366.0879,100,99.99997268,complete,complete
2218,441.053,Y,Y,N,411.142,0,411.142,93.22,93.21827535,partial,partial
2219,564.867,Y,Y,N,517.5773,0,517.5773,91.63,91.62817088,partial,partial
2220,668.538,Y,N,N,424.1758,0,424.1758,63.45,63.4482707,partial,partial
2221,216.831,Y,N,N,40.6483,0,40.6483,18.75,18.74653532,partial,partial
2222,189.186,Y,Y,N,80.7633,0,80.7633,42.69,42.68989249,partial,partial
2223,48.897,Y,Y,N,35.5147,0,35.5147,72.63,72.63165429,partial,partial
2224,983.409,Y,N,N,961.4282,0,961.4282,97.76,97.7648364,partial,partial
2225,22.612,Y,N,N,12.5119,0,12.5119,55.33,55.33300902,partial,partial
2226,715.961,Y,Y,N,634.4543,0,634.4543,88.62,88.61576259,partial,partial
2227,522.548,Y,Y,N,520.0709,0,520.0709,99.53,99.52595742,complete,complete
2228,22.252,Y,Y,N,5.1434,0,5.1434,23.11,23.1143268,partial,partial
2229,220.712,Y,Y,N,220.7118,0,220.7118,100,99.99990938,complete,complete
2230,66.582,Y,N,N,66.5819,0,66.5819,100,99.99984981,complete,complete
2231,7.712,Y,Y,N,7.36,0,7.36,95.44,95.43568465,partial,partial
2232,126.108,Y,N,N,126.1083,0,126.1083,100,100.0002379,complete,complete
2233,59.058,Y,N,N,59.058,0,59.058,100,100,complete,complete
2234,50.788,Y,N,N,50.7879,0,50.7879,100,99.9998031,complete,complete
2235,18.99,Y,N,N,18.9903,0,18.9903,100,100.0015798,complete,complete
2236,5.147,Y,N,N,4.4086,0,4.4086,85.65,85.6537789,partial,partial
2237,357.033,Y,Y,N,357.0327,0,357.0327,100,99.99991597,complete,complete
2238,1.665,Y,Y,N,0,0,0,0,0,none,none
2239,6.944,Y,Y,N,3.3626,0,3.3626,48.42,48.42453917,partial,partial
2240,189.334,Y,N,N,184.5143,0,184.5143,97.45,97.45439277,partial,partial
2241,77.932,Y,Y,N,53.1588,0,53.1588,68.21,68.21177437,partial,partial
2242,406.249,Y,N,N,320.0956,0,320.0956,78.79,78.79295703,partial,partial
2243,7.738,Y,N,N,7.2661,0,7.2661,93.9,93.90152494,partial,partial
2244,14.266,Y,N,N,11.3555,0,11.3555,79.6,79.59834572,partial,partial
2245,"1,504.74",Y,N,Y,"1,501.01",0,1501.01,99.75,99.75211664,complete,complete
2246,41.754,Y,N,Y,40.6224,0,40.6224,97.29,97.28984049,partial,partial
2247,"2,936.62",Y,N,Y,"2,930.58",0,2930.58,99.79,99.79432136,complete,complete
2248,523.72,Y,N,N,477.3208,0,477.3208,91.14,91.14045673,partial,partial
2249,38.307,Y,N,N,38.307,0,38.307,100,100,complete,complete
2250,63.979,Y,N,N,63.9787,0,63.9787,100,99.9995311,complete,complete
2251,19.912,Y,N,Y,18.2863,0,18.2863,91.83,91.83557654,partial,partial
2252,95.532,Y,N,N,38.3953,0,38.3953,40.19,40.19103546,partial,partial
2253,"2,406.72",Y,N,Y,"2,369.57",0,2369.57,98.46,98.4564054,complete,complete
2254,619.127,Y,N,Y,616.9551,0,616.9551,99.65,99.6491996,complete,complete
2255,"3,514.90",Y,N,Y,"3,508.31",0,3508.31,99.81,99.81251245,complete,complete
2256,27.377,Y,N,N,27.3774,0,27.3774,100,100.0014611,complete,complete
2257,126.387,Y,Y,N,64.8907,0,64.8907,51.34,51.34285963,partial,partial
2258,96.398,Y,N,N,95.0921,0,95.0921,98.65,98.64530384,complete,complete
2259,41.566,Y,N,N,41.5655,0,41.5655,100,99.99879709,complete,complete
2260,18.481,Y,N,N,18.4809,0,18.4809,100,99.9994589,complete,complete
2261,218.485,Y,N,N,210.275,0,210.275,96.24,96.24230496,partial,partial
2262,140.636,Y,Y,N,114.9613,0,114.9613,81.74,81.74386359,partial,partial
2263,119.295,Y,N,N,58.2445,0,58.2445,48.82,48.82392389,partial,partial
2264,"2,810.56",Y,N,Y,"1,571.56",0,1571.56,55.92,55.91625868,partial,partial
2265,52.326,Y,Y,N,19.4392,0,19.4392,37.15,37.15017391,partial,partial
2266,219.839,Y,N,Y,189.0618,0,189.0618,86,86.00011827,partial,partial
2267,61.764,Y,Y,N,46.8589,0,46.8589,75.87,75.86765754,partial,partial
2268,367.465,Y,N,N,319.2202,0,319.2202,86.87,86.87091288,partial,partial
2269,400.587,Y,N,N,237.4049,0,237.4049,59.26,59.26425471,partial,partial
2270,7.153,Y,N,N,5.2885,0,5.2885,73.93,73.9340137,partial,partial
2271,43.731,Y,N,N,38.2585,0,38.2585,87.49,87.48599392,partial,partial
2272,17.393,Y,Y,N,17.3931,0,17.3931,100,100.0005749,complete,complete
2273,62.469,Y,Y,N,61.4715,0,61.4715,98.4,98.40320799,complete,complete
2274,16.699,Y,Y,N,16.6987,0,16.6987,100,99.99820349,complete,complete
2275,182.557,Y,Y,N,126.3488,0,126.3488,69.21,69.21060272,partial,partial
2276,119.81,Y,N,N,14.7698,0,14.7698,12.33,12.3276855,partial,partial
2277,169.432,Y,Y,N,18.818,0,18.818,11.11,11.10652061,partial,partial
2278,117.516,Y,N,N,83.0906,0,83.0906,70.71,70.70577623,partial,partial
2279,108.688,Y,N,N,0.0061,0,0.0061,0.01,0.005612395,none,none
2280,167.005,Y,Y,N,167.0054,0,167.0054,100,100.0002395,complete,complete
2281,18.19,Y,Y,N,7.2927,0,7.2927,40.09,40.09180869,partial,partial
2282,650.873,Y,Y,N,650.6971,0,650.6971,99.97,99.97297476,complete,complete
2283,459.501,Y,N,N,376.5725,0,376.5725,81.95,81.95248759,partial,partial
2284,102.926,Y,N,N,98.9856,0,98.9856,96.17,96.17161844,partial,partial
2285,"2,185.36",Y,N,Y,"1,852.49",0,1852.49,84.77,84.76818465,partial,partial
2286,106.759,Y,N,Y,105.5163,0,105.5163,98.84,98.83597636,complete,complete
